InvoiceDetailID,InvoiceID,ProductID,ProductPrice,TaxAmount,ConsignorID,StoreOwned,ItemCost,FedTax,Voided,TaxRef,FedTaxRef,DiscRef,CardNumber,VoidBy,StoreID,EffPrice
341,176,6918,2.75,0.23,54,FALSE,2.33,0,FALSE,,,,,,,
342,176,6547,2.50,0.21,62,FALSE,2.12,0,FALSE,,,,,,,
343,176,6545,2.50,0.21,62,FALSE,2.12,0,FALSE,,,,,,,
344,177,1645555038,18.00,1.51,30,FALSE,15.30,0,FALSE,,,,,,,
345,177,34499,10.00,0.84,40,FALSE,8.50,0,FALSE,,,,,,,
346,178,42872,5.50,0.46,52,FALSE,4.67,0,FALSE,,,,,,,
347,179,7832,20.00,1.68,56,FALSE,17.00,0,FALSE,,,,,,,
348,180,35155,3.50,0.29,82,FALSE,2.97,0,FALSE,,,,,,,
349,180,21121,24.99,2.10,73,FALSE,21.24,0,FALSE,,,,,,,
350,180,33658,6.00,0.50,47,FALSE,5.10,0,FALSE,,,,,,,
351,181,42273,3.25,0.27,12,FALSE,2.76,0,FALSE,,,,,,,
352,181,1645555039,2.25,0.19,74,FALSE,1.91,0,FALSE,,,,,,,
353,182,1645555040,4.81,0.40,500,FALSE,4.81,0,FALSE,,,,,,,
354,183,1645555041,5.50,0.46,500,FALSE,5.50,0,FALSE,,,,,,,
355,184,26334,17.95,1.51,77,FALSE,15.25,0,FALSE,,,,,,,
356,184,26335,9.95,0.84,77,FALSE,8.45,0,FALSE,,,,,,,
357,185,1645555042,3.00,0.25,500,FALSE,3.00,0,FALSE,,,,,,,
358,186,1645555043,40.95,3.44,500,FALSE,40.95,0,FALSE,,,,,,,
359,187,716,12.00,1.01,53,FALSE,10.20,0,FALSE,,,,,,,
360,187,23391,8.00,0.67,31,FALSE,6.80,0,FALSE,,,,,,,
361,187,165883,12.00,1.01,52,FALSE,10.20,0,FALSE,,,,,,,
362,187,31216,12.00,1.01,67,FALSE,10.20,0,FALSE,,,,,,,
363,188,27292,5.00,0.42,5,FALSE,4.25,0,FALSE,,,,,,,
364,188,43152,7.00,0.59,49,FALSE,5.95,0,FALSE,,,,,,,
365,188,29573,12.00,1.01,42,FALSE,10.20,0,FALSE,,,,,,,
366,188,1645555044,10.00,0.84,500,FALSE,10.00,0,FALSE,,,,,,,
367,188,1645555045,2.05,0.17,500,FALSE,2.05,0,FALSE,,,,,,,
368,189,48687,2.99,0.25,500,FALSE,2.54,0,FALSE,,,,,,,
369,190,36245,1.50,0.13,48,FALSE,1.27,0,FALSE,,,,,,,
370,190,36131,2.00,0.17,48,FALSE,1.70,0,FALSE,,,,,,,
371,190,14692,8.00,0.67,51,FALSE,6.80,0,FALSE,,,,,,,
372,190,36160,2.00,0.17,48,FALSE,1.70,0,FALSE,,,,,,,
373,191,1645555046,0.99,0.00,500,FALSE,0.99,0,FALSE,,,,,,,
374,191,1645555046,9.99,0.84,500,FALSE,9.99,0,FALSE,,,,,,,
375,192,1645555047,1.39,0.00,500,FALSE,1.39,0,FALSE,,,,,,,
376,193,43393,1.00,0.08,49,FALSE,0.85,0,FALSE,,,,,,,
377,193,32858,9.00,0.76,22,FALSE,7.65,0,FALSE,,,,,,,
378,194,31159,4.50,0.38,67,FALSE,3.82,0,FALSE,,,,,,,
379,194,1645555048,2.00,0.17,500,FALSE,2.00,0,FALSE,,,,,,,
380,195,27071,10.00,0.84,59,FALSE,8.50,0,FALSE,,,,,,,
381,196,1645555049,11.47,0.96,500,FALSE,11.47,0,FALSE,,,,,,,
382,197,19382,4.00,0.34,81,FALSE,3.40,0,FALSE,,,,,,,
383,197,5969,3.00,0.25,25,FALSE,2.55,0,FALSE,,,,,,,
384,197,5804,5.95,0.50,25,FALSE,5.05,0,FALSE,,,,,,,
385,199,1645555050,31.49,2.65,500,FALSE,31.49,0,FALSE,,,,,,,
386,200,55724,5.99,0.50,500,FALSE,5.09,0,FALSE,,,,,,,
387,200,42676,10.00,0.84,61,FALSE,8.50,0,FALSE,,,,,,,
388,201,16490,18.00,1.51,19,FALSE,15.30,0,FALSE,,,,,,,
389,201,1645555051,12.00,1.01,500,FALSE,12.00,0,FALSE,,,,,,,
390,201,1645555052,4.99,0.42,500,FALSE,4.99,0,FALSE,,,,,,,
391,202,36262,5.00,0.42,48,FALSE,4.25,0,FALSE,,,,,,,
392,202,1645555053,2.99,0.25,500,FALSE,2.99,0,FALSE,,,,,,,
393,203,6945,95.00,7.98,54,FALSE,80.75,0,FALSE,,,,,,,
394,204,1645555054,2.50,0.21,55,FALSE,2.12,0,FALSE,,,,,,,
395,204,1645555055,5.66,0.48,500,FALSE,5.66,0,FALSE,,,,,,,
396,205,46887,7.99,0.67,500,FALSE,6.79,0,FALSE,,,,,,,
397,206,7365,30.00,2.52,15,FALSE,25.50,0,FALSE,,,,,,,
398,207,7900,24.95,2.10,56,FALSE,21.20,0,FALSE,,,,,,,
399,207,27318,24.95,2.10,5,FALSE,21.20,0,FALSE,,,,,,,
400,207,5275,35.00,2.94,76,FALSE,29.75,0,FALSE,,,,,,,
401,208,176967,10.00,0.84,76,FALSE,0.00,0,FALSE,,,,,,,
402,208,4206,24.00,2.02,76,FALSE,20.40,0,FALSE,,,,,,,
403,208,4313,18.00,1.51,76,FALSE,15.30,0,FALSE,,,,,,,
404,209,176967,5.99,0.50,500,FALSE,5.99,0,FALSE,,,,,,,
405,209,29641,22.00,1.85,42,FALSE,18.70,0,FALSE,,,,,,,
406,209,29607,10.00,0.84,42,FALSE,8.50,0,FALSE,,,,,,,
407,210,176967,0.33,0.03,500,FALSE,0.33,0,FALSE,,,,,,,
408,210,56776,5.99,0.50,500,FALSE,5.09,0,FALSE,,,,,,,
409,210,57083,5.99,0.50,500,FALSE,5.09,0,FALSE,,,,,,,
410,210,56811,5.99,0.50,500,FALSE,5.09,0,FALSE,,,,,,,
411,210,56863,5.99,0.50,500,FALSE,5.09,0,FALSE,,,,,,,
412,210,46113,3.99,0.34,500,FALSE,3.39,0,FALSE,,,,,,,
413,210,9330,4.99,0.42,70,FALSE,4.24,0,FALSE,,,,,,,
414,210,9324,4.99,0.42,70,FALSE,4.24,0,FALSE,,,,,,,
415,210,9329,4.99,0.42,70,FALSE,4.24,0,FALSE,,,,,,,
416,210,9329,4.99,0.42,70,FALSE,4.24,0,FALSE,,,,,,,
417,210,30751,7.00,0.59,79,FALSE,5.95,0,FALSE,,,,,,,
418,211,1645555056,49.96,4.20,500,FALSE,49.96,0,FALSE,,,,,,,
419,212,34398,200.00,16.80,40,FALSE,170.00,0,FALSE,,,,,,,
420,212,34411,25.00,2.10,40,FALSE,21.25,0,FALSE,,,,,,,
421,213,25625,5.50,0.46,24,FALSE,4.67,0,FALSE,,,,,,,
422,213,3980,15.00,1.26,76,FALSE,12.75,0,FALSE,,,,,,,
423,213,33393,3.00,0.25,47,FALSE,2.55,0,FALSE,,,,,,,
424,214,26949,3.00,0.25,59,FALSE,2.55,0,FALSE,,,,,,,
425,214,44870,0.95,0.08,500,FALSE,0.80,0,FALSE,,,,,,,
426,214,45017,0.95,0.08,500,FALSE,0.80,0,FALSE,,,,,,,
427,214,44868,0.95,0.08,500,FALSE,0.80,0,FALSE,,,,,,,
428,214,45444,0.95,0.08,500,FALSE,0.80,0,FALSE,,,,,,,
429,214,45191,0.95,0.08,500,FALSE,0.80,0,FALSE,,,,,,,
430,214,45451,0.95,0.08,500,FALSE,0.80,0,FALSE,,,,,,,
431,214,44868,0.95,0.08,500,FALSE,0.80,0,FALSE,,,,,,,
432,214,45321,0.95,0.08,500,FALSE,0.80,0,FALSE,,,,,,,
433,214,45344,1.29,0.11,500,FALSE,1.09,0,FALSE,,,,,,,
434,214,1645555057,10.32,0.87,500,FALSE,10.32,0,FALSE,,,,,,,
435,215,56426,6.99,0.59,500,FALSE,5.94,0,FALSE,,,,,,,
436,216,53048,1.20,0.10,500,FALSE,1.02,0,FALSE,,,,,,,
437,216,53048,1.20,0.10,500,FALSE,1.02,0,FALSE,,,,,,,
441,217,1645555058,7.99,0.67,500,FALSE,7.99,0,FALSE,,,,,,,
442,217,1645555058,5.59,0.47,500,FALSE,5.59,0,FALSE,,,,,,,
443,217,1645555058,2.49,0.21,500,FALSE,2.49,0,FALSE,,,,,,,
444,218,1645555059,6.50,0.55,500,FALSE,6.50,0,FALSE,,,,,,,
445,218,113029,13.50,1.13,500,FALSE,13.50,0,FALSE,,,,,,,
446,219,1645555057,5.98,0.50,500,FALSE,5.98,0,FALSE,,,,,,,
447,219,4299,15.00,1.26,76,FALSE,12.75,0,FALSE,,,,,,,
448,220,36260,4.00,0.34,48,FALSE,3.40,0,FALSE,,,,,,,
449,220,36229,3.00,0.25,48,FALSE,2.55,0,FALSE,,,,,,,
450,220,36275,4.50,0.38,48,FALSE,3.82,0,FALSE,,,,,,,
451,220,36288,4.00,0.34,48,FALSE,3.40,0,FALSE,,,,,,,
452,221,24264,2.75,0.23,20,FALSE,2.33,0,FALSE,,,,,,,
453,221,36172,2.00,0.17,48,FALSE,1.70,0,FALSE,,,,,,,
454,221,36160,2.00,0.17,48,FALSE,1.70,0,FALSE,,,,,,,
455,221,36260,4.00,0.34,48,FALSE,3.40,0,FALSE,,,,,,,
456,221,12182,13.00,1.09,93,FALSE,11.05,0,FALSE,,,,,,,
457,222,5924,38.00,3.19,25,FALSE,32.30,0,FALSE,,,,,,,
458,222,40872,5.00,0.42,13,FALSE,4.25,0,FALSE,,,,,,,
459,223,1645555057,0.75,0.06,500,FALSE,0.75,0,FALSE,,,,,,,
460,223,1645555057,0.75,0.06,500,FALSE,0.75,0,FALSE,,,,,,,
461,224,113029,17.99,1.51,500,FALSE,17.99,0,FALSE,,,,,,,
462,225,27309,49.99,4.20,5,FALSE,42.49,0,FALSE,,,,,,,
463,225,28611,10.00,0.84,80,FALSE,8.50,0,FALSE,,,,,,,
464,226,55077,5.99,0.50,500,FALSE,5.09,0,FALSE,,,,,,,
465,226,772094153,9.98,0.84,500,FALSE,9.98,0,FALSE,,,,,,,
466,226,51200,7.49,0.63,500,FALSE,6.36,0,FALSE,,,,,,,
467,227,16671,9.99,0.84,19,FALSE,8.49,0,FALSE,,,,,,,
468,227,25636,5.00,0.42,24,FALSE,4.25,0,FALSE,,,,,,,
469,228,27320,3.95,0.33,5,FALSE,3.35,0,FALSE,,,,,,,
470,228,25608,5.00,0.42,24,FALSE,4.25,0,FALSE,,,,,,,
471,228,25609,4.00,0.34,24,FALSE,3.40,0,FALSE,,,,,,,
472,229,50547,0.75,0.06,500,FALSE,0.63,0,FALSE,,,,,,,
473,230,45429,2.89,0.24,500,FALSE,2.45,0,FALSE,,,,,,,
474,230,44578,2.99,0.25,500,FALSE,2.54,0,FALSE,,,,,,,
475,230,54918,5.99,0.50,500,FALSE,5.09,0,FALSE,,,,,,,
476,231,28694,14.00,1.18,80,FALSE,11.90,0,FALSE,,,,,,,
477,231,21550,18.00,1.51,17,FALSE,15.30,0,FALSE,,,,,,,
478,231,31135,12.00,1.01,67,FALSE,10.20,0,FALSE,,,,,,,
479,231,33996,18.99,1.60,40,FALSE,16.14,0,FALSE,,,,,,,
480,231,26354,7.95,0.67,77,FALSE,6.75,0,FALSE,,,,,,,
481,231,20307,6.00,0.50,35,FALSE,5.10,0,FALSE,,,,,,,
482,231,113029,34.99,2.94,500,FALSE,34.99,0,FALSE,,,,,,,
483,231,0,6.99,0.59,500,FALSE,6.99,0,FALSE,,,,,,,
484,231,48468,2.99,0.25,500,FALSE,2.54,0,FALSE,,,,,,,
485,231,45082,2.99,0.25,500,FALSE,2.54,0,FALSE,,,,,,,
486,231,48546,3.49,0.29,500,FALSE,2.96,0,FALSE,,,,,,,
487,232,27081,7.50,0.63,59,FALSE,6.37,0,FALSE,,,,,,,
488,233,1645555061,0.50,0.04,500,FALSE,0.50,0,FALSE,,,,,,,
489,234,40263,15.95,1.34,85,FALSE,13.55,0,FALSE,,,,,,,
490,235,9487,55.00,4.62,27,FALSE,46.75,0,FALSE,,,,,,,
491,235,43335,16.00,1.34,49,FALSE,13.60,0,FALSE,,,,,,,
492,236,1645555062,3.49,0.29,500,FALSE,3.49,0,FALSE,,,,,,,
493,237,380,6.00,0.50,37,FALSE,5.10,0,FALSE,,,,,,,
494,237,379,6.00,0.50,37,FALSE,5.10,0,FALSE,,,,,,,
495,238,45170,22.99,1.93,500,FALSE,19.54,0,FALSE,,,,,,,
496,238,46012,9.99,0.84,500,FALSE,8.49,0,FALSE,,,,,,,
497,238,7914,1.95,0.16,56,FALSE,1.65,0,FALSE,,,,,,,
498,238,1645555061,2.89,0.24,500,FALSE,2.89,0,FALSE,,,,,,,
499,239,1645555063,15.00,1.26,71,FALSE,12.75,0,FALSE,,,,,,,
500,239,42239,16.00,1.34,12,FALSE,13.60,0,FALSE,,,,,,,
501,240,5731,89.00,7.48,25,FALSE,75.65,0,FALSE,,,,,,,
502,240,11999,60.00,5.04,21,FALSE,51.00,0,FALSE,,,,,,,
503,240,5712,45.00,3.78,25,FALSE,38.25,0,FALSE,,,,,,,
504,241,40595,6.00,0.50,14,FALSE,5.10,0,FALSE,,,,,,,
505,241,42016,8.99,0.76,26,FALSE,7.64,0,FALSE,,,,,,,
506,242,46227,1.99,0.17,500,FALSE,1.69,0,FALSE,,,,,,,
507,242,514,12.00,1.01,53,FALSE,10.20,0,FALSE,,,,,,,
508,243,23571,2.50,0.21,87,FALSE,2.12,0,FALSE,,,,,,,
509,244,23572,2.50,0.21,87,FALSE,2.12,0,FALSE,,,,,,,
510,244,1645555064,7.96,0.67,500,FALSE,7.96,0,FALSE,,,,,,,
511,245,46227,1.99,0.17,500,FALSE,1.69,0,FALSE,,,,,,,
512,246,1645555065,2.45,0.21,500,FALSE,2.45,0,FALSE,,,,,,,
513,248,1645555066,1.04,0.09,500,FALSE,1.04,0,FALSE,,,,,,,
514,249,47278,1.49,0.13,500,FALSE,1.26,0,FALSE,,,,,,,
515,249,47278,1.49,0.13,500,FALSE,1.26,0,FALSE,,,,,,,
516,249,47278,1.49,0.13,500,FALSE,1.26,0,FALSE,,,,,,,
517,249,47278,1.49,0.13,500,FALSE,1.26,0,FALSE,,,,,,,
518,249,55022,2.99,0.25,500,FALSE,2.99,0,FALSE,,,,,,,
519,249,55041,3.99,0.34,500,FALSE,3.39,0,FALSE,,,,,,,
520,249,48301,8.99,0.76,500,FALSE,7.64,0,FALSE,,,,,,,
521,249,46084,10.99,0.92,500,FALSE,9.34,0,FALSE,,,,,,,
522,249,1645555067,4.99,0.42,500,FALSE,4.99,0,FALSE,,,,,,,
523,250,1645555068,1.35,0.11,500,FALSE,1.35,0,FALSE,,,,,,,
524,251,1645555068,1.99,0.17,500,FALSE,1.99,0,FALSE,,,,,,,
525,252,47298,1.99,0.17,500,FALSE,1.69,0,FALSE,,,,,,,
526,252,47298,1.99,0.17,500,FALSE,1.69,0,FALSE,,,,,,,
527,252,1645555069,1.39,0.12,500,FALSE,1.39,0,FALSE,,,,,,,
528,253,27685,14.50,1.22,91,FALSE,12.32,0,FALSE,,,,,,,
529,253,1645555070,3.00,0.25,500,FALSE,3.00,0,FALSE,,,,,,,
530,254,1645555071,46.12,0.00,500,FALSE,46.12,0,FALSE,,,,,,,
531,255,41648,3.50,0.29,74,FALSE,2.97,0,FALSE,,,,,,,
532,256,43389,5.00,0.42,49,FALSE,4.25,0,FALSE,,,,,,,
533,257,40479,8.50,0.00,68,FALSE,7.22,0,FALSE,,,,,,,
534,257,40480,6.50,0.00,68,FALSE,5.52,0,FALSE,,,,,,,
535,257,22859,12.99,0.00,17,FALSE,11.04,0,FALSE,,,,,,,
536,257,43374,10.00,0.00,49,FALSE,8.50,0,FALSE,,,,,,,
537,258,46227,1.99,0.17,500,FALSE,1.69,0,FALSE,,,,,,,
538,258,46227,1.99,0.17,500,FALSE,1.69,0,FALSE,,,,,,,
539,259,28669,18.00,1.51,80,FALSE,15.30,0,FALSE,,,,,,,
540,259,29025,16.00,1.34,80,FALSE,13.60,0,FALSE,,,,,,,
541,260,29975,4.00,0.34,89,FALSE,3.40,0,FALSE,,,,,,,
542,261,4352,10.00,0.84,76,FALSE,8.50,0,FALSE,,,,,,,
543,261,4430,3.00,0.25,76,FALSE,2.55,0,FALSE,,,,,,,
544,261,4282,10.00,0.84,76,FALSE,8.50,0,FALSE,,,,,,,
545,262,34478,3.99,0.34,40,FALSE,3.39,0,FALSE,,,,,,,
546,262,34478,3.99,0.34,40,FALSE,3.39,0,FALSE,,,,,,,
547,263,1645555118,1.59,0.00,500,FALSE,1.59,0,FALSE,,,,,,,
548,264,1645555118,16.50,1.39,500,FALSE,16.50,0,FALSE,,,,,,,
549,265,49052,6.99,0.59,500,FALSE,5.94,0,FALSE,,,,,,,
550,265,45898,11.99,1.01,500,FALSE,10.19,0,FALSE,,,,,,,
551,265,1645555118,2.99,0.25,500,FALSE,2.99,0,FALSE,,,,,,,
552,265,14769,38.00,3.19,51,FALSE,32.30,0,FALSE,,,,,,,
553,266,15123,9.00,0.76,51,FALSE,7.65,0,FALSE,,,,,,,
554,267,66636,1.25,0.10,56,FALSE,1.06,0,FALSE,,,,,,,
555,267,12357,7.95,0.67,36,FALSE,6.75,0,FALSE,,,,,,,
556,267,43330,12.00,1.01,49,FALSE,10.20,0,FALSE,,,,,,,
557,268,31135,12.00,1.01,67,FALSE,10.20,0,FALSE,,,,,,,
558,268,42035,5.00,0.42,26,FALSE,4.25,0,FALSE,,,,,,,
559,269,35504,18.00,1.51,82,FALSE,15.30,0,FALSE,,,,,,,
560,269,33078,7.99,0.67,22,FALSE,6.79,0,FALSE,,,,,,,
561,269,19525,3.50,0.29,81,FALSE,2.97,0,FALSE,,,,,,,
562,269,57044,4.99,0.00,500,FALSE,4.24,0,FALSE,,,,,,,
563,269,24683,1.50,0.13,500,FALSE,1.27,0,FALSE,,,,,,,
564,269,24794,1.50,0.13,500,FALSE,1.27,0,FALSE,,,,,,,
565,269,66636,1.50,0.13,500,FALSE,1.50,0,FALSE,,,,,,,
566,269,1645555119,0.50,0.04,500,FALSE,0.50,0,FALSE,,,,,,,
567,270,1313,18.00,1.51,32,FALSE,15.30,0,FALSE,,,,,,,
568,271,41203,14.25,1.20,57,FALSE,12.11,0,FALSE,,,,,,,
569,271,29361,9.00,0.76,42,FALSE,7.65,0,FALSE,,,,,,,
570,271,30775,40.00,3.36,79,FALSE,34.00,0,FALSE,,,,,,,
571,271,19385,3.00,0.25,81,FALSE,2.55,0,FALSE,,,,,,,
572,271,19465,6.00,0.50,81,FALSE,5.10,0,FALSE,,,,,,,
573,272,43394,2.00,0.17,49,FALSE,1.70,0,FALSE,,,,,,,
574,272,1645555119,2.24,0.19,500,FALSE,2.24,0,FALSE,,,,,,,
575,272,1645555119,4.99,0.42,500,FALSE,4.99,0,FALSE,,,,,,,
576,273,10867,2.75,0.23,63,FALSE,2.33,0,FALSE,,,,,,,
577,273,27283,5.00,0.42,5,FALSE,4.25,0,FALSE,,,,,,,
578,273,164230,7.00,0.59,41,FALSE,5.95,0,FALSE,,,,,,,
579,274,11823,9.00,0.76,63,FALSE,7.65,0,FALSE,,,,,,,
580,275,55049,5.99,0.50,500,FALSE,5.09,0,FALSE,,,,,,,
581,275,55049,5.99,0.50,500,FALSE,5.09,0,FALSE,,,,,,,
582,275,55049,5.99,0.50,500,FALSE,5.09,0,FALSE,,,,,,,
583,275,55049,5.99,0.50,500,FALSE,5.09,0,FALSE,,,,,,,
584,275,55347,3.49,0.29,500,FALSE,2.96,0,FALSE,,,,,,,
585,275,0,1.99,0.17,500,FALSE,1.99,0,FALSE,,,,,,,
586,276,1645555120,4.50,0.38,74,FALSE,3.82,0,FALSE,,,,,,,
587,276,1645555121,6.00,0.50,30,FALSE,5.10,0,FALSE,,,,,,,
588,277,1645555121,5.49,0.46,500,FALSE,5.49,0,FALSE,,,,,,,
589,277,41794,1.95,0.16,74,FALSE,1.65,0,FALSE,,,,,,,
590,277,1645555121,2.22,0.19,500,FALSE,2.22,0,FALSE,,,,,,,
591,278,54863,2.99,0.25,500,FALSE,2.54,0,FALSE,,,,,,,
592,278,54863,2.99,0.25,500,FALSE,2.54,0,FALSE,,,,,,,
593,278,54863,2.99,0.25,500,FALSE,2.54,0,FALSE,,,,,,,
594,278,54863,2.99,0.25,500,FALSE,2.54,0,FALSE,,,,,,,
595,278,54863,2.99,0.25,500,FALSE,2.54,0,FALSE,,,,,,,
596,278,1645555122,0.98,0.08,500,FALSE,0.98,0,FALSE,,,,,,,
597,279,777,4.00,0.00,23,FALSE,3.40,0,FALSE,,,,,,,
598,279,33968,3.99,0.34,40,FALSE,3.39,0,FALSE,,,,,,,
599,279,27691,5.50,0.46,91,FALSE,4.67,0,FALSE,,,,,,,
600,280,1645555122,21.74,1.83,500,FALSE,21.74,0,FALSE,,,,,,,
601,280,1645555122,8.67,0.73,500,FALSE,8.67,0,FALSE,,,,,,,
602,281,1645555122,3.99,0.34,500,FALSE,3.99,0,FALSE,,,,,,,
603,281,1645555122,1.39,0.12,500,FALSE,1.39,0,FALSE,,,,,,,
604,282,12334,24.95,2.10,36,FALSE,21.20,0,FALSE,,,,,,,
605,283,27288,19.00,1.60,5,FALSE,16.15,0,FALSE,,,,,,,
606,283,16055,6.00,0.50,19,FALSE,5.10,0,FALSE,,,,,,,
607,283,50739,8.99,0.76,500,FALSE,7.64,0,FALSE,,,,,,,
608,284,1645555123,0.25,0.02,92,FALSE,0.21,0,FALSE,,,,,,,
609,285,50142,2.29,0.19,500,FALSE,1.94,0,FALSE,,,,,,,
610,285,49278,2.69,0.23,500,FALSE,2.28,0,FALSE,,,,,,,
611,286,57134,1.00,0.08,500,FALSE,1.00,0,FALSE,,,,,,,
612,286,49335,3.99,0.34,500,FALSE,3.39,0,FALSE,,,,,,,
613,287,57135,17.97,1.51,500,FALSE,17.97,0,FALSE,,,,,,,
614,287,57136,13.96,1.17,500,FALSE,13.96,0,FALSE,,,,,,,
615,287,53492,0.55,0.05,500,FALSE,0.46,0,FALSE,,,,,,,
616,287,53492,0.55,0.05,500,FALSE,0.46,0,FALSE,,,,,,,
617,287,53492,0.55,0.05,500,FALSE,0.46,0,FALSE,,,,,,,
618,287,53492,0.55,0.05,500,FALSE,0.46,0,FALSE,,,,,,,
619,287,53492,0.55,0.05,500,FALSE,0.46,0,FALSE,,,,,,,
620,287,53492,0.55,0.05,500,FALSE,0.46,0,FALSE,,,,,,,
621,287,53492,0.55,0.05,500,FALSE,0.46,0,FALSE,,,,,,,
622,287,53492,0.55,0.05,500,FALSE,0.46,0,FALSE,,,,,,,
623,287,53492,0.55,0.05,500,FALSE,0.46,0,FALSE,,,,,,,
624,288,47968,1.50,0.13,500,FALSE,1.27,0,FALSE,,,,,,,
625,288,24754,1.50,0.13,500,FALSE,1.27,0,FALSE,,,,,,,
626,288,24813,1.50,0.13,500,FALSE,1.27,0,FALSE,,,,,,,
627,288,24712,1.50,0.13,500,FALSE,1.27,0,FALSE,,,,,,,
628,288,24833,1.50,0.13,500,FALSE,1.27,0,FALSE,,,,,,,
629,288,24857,1.50,0.13,500,FALSE,1.27,0,FALSE,,,,,,,
630,288,45974,17.50,1.47,500,FALSE,14.87,0,FALSE,,,,,,,
631,288,0,1.99,0.17,500,FALSE,1.99,0,FALSE,,,,,,,
632,289,56459,4.99,0.42,500,FALSE,4.24,0,FALSE,,,,,,,
633,290,0,10.36,0.87,500,FALSE,10.36,0,FALSE,,,,,,,
634,290,0,11.22,0.94,500,FALSE,11.22,0,FALSE,,,,,,,
635,290,33104,12.00,1.01,22,FALSE,10.20,0,FALSE,,,,,,,
636,290,45179,3.19,0.27,500,FALSE,2.71,0,FALSE,,,,,,,
637,290,45405,2.89,0.24,500,FALSE,2.45,0,FALSE,,,,,,,
638,290,45405,2.89,0.24,500,FALSE,2.45,0,FALSE,,,,,,,
639,290,47201,2.29,0.19,500,FALSE,1.94,0,FALSE,,,,,,,
640,290,46879,2.19,0.18,500,FALSE,1.86,0,FALSE,,,,,,,
641,290,51511,2.29,0.19,500,FALSE,1.94,0,FALSE,,,,,,,
642,291,178962,50.00,4.20,49,FALSE,42.50,0,FALSE,,,,,,,
643,292,15063,2.50,0.21,51,FALSE,2.12,0,FALSE,,,,,,,
644,294,20932,40.00,3.36,73,FALSE,34.00,0,FALSE,,,,,,,
645,295,25269,6.00,0.50,24,FALSE,5.10,0,FALSE,,,,,,,
646,295,4793,6.00,0.50,76,FALSE,5.10,0,FALSE,,,,,,,
647,297,40770,10.00,0.84,14,FALSE,8.50,0,FALSE,,,,,,,
648,297,23368,7.00,0.59,31,FALSE,5.95,0,FALSE,,,,,,,
649,297,29495,20.00,1.68,42,FALSE,17.00,0,FALSE,,,,,,,
650,297,36118,4.50,0.38,48,FALSE,3.82,0,FALSE,,,,,,,
651,297,29614,18.00,1.51,42,FALSE,15.30,0,FALSE,,,,,,,
652,297,49429,2.99,0.25,500,FALSE,2.54,0,FALSE,,,,,,,
653,297,178963,2.98,0.25,500,FALSE,2.98,0,FALSE,,,,,,,
654,297,48580,5.99,0.50,500,FALSE,5.09,0,FALSE,,,,,,,
655,298,178964,31.45,2.64,500,FALSE,31.45,0,FALSE,,,,,,,
656,299,41514,27.00,2.27,18,FALSE,22.95,0,FALSE,,,,,,,
657,300,178964,3.49,0.29,500,FALSE,3.49,0,FALSE,,,,,,,
658,300,178965,1.99,0.17,500,FALSE,1.99,0,FALSE,,,,,,,
659,301,5717,18.00,1.51,25,FALSE,15.30,0,FALSE,,,,,,,
660,302,11007,12.99,1.09,63,FALSE,11.04,0,FALSE,,,,,,,
661,302,4009,12.00,1.01,76,FALSE,10.20,0,FALSE,,,,,,,
662,303,46944,1.59,0.13,500,FALSE,1.35,0,FALSE,,,,,,,
663,303,46886,1.59,0.13,500,FALSE,1.35,0,FALSE,,,,,,,
664,303,46866,1.49,0.13,500,FALSE,1.26,0,FALSE,,,,,,,
665,303,48678,1.49,0.13,500,FALSE,1.26,0,FALSE,,,,,,,
666,304,51060,7.99,0.67,500,FALSE,6.79,0,FALSE,,,,,,,
667,304,12350,5.65,0.47,36,FALSE,4.80,0,FALSE,,,,,,,
668,304,12350,5.65,0.47,36,FALSE,4.80,0,FALSE,,,,,,,
669,304,12251,4.95,0.42,36,FALSE,4.20,0,FALSE,,,,,,,
670,304,12343,9.95,0.84,36,FALSE,8.45,0,FALSE,,,,,,,
671,304,27005,5.00,0.42,59,FALSE,4.25,0,FALSE,,,,,,,
672,305,43188,49.00,4.12,49,FALSE,41.65,0,FALSE,,,,,,,
673,306,9515,3.50,0.29,27,FALSE,2.97,0,FALSE,,,,,,,
674,306,56893,3.19,0.27,500,FALSE,2.71,0,FALSE,,,,,,,
675,306,57069,3.79,0.32,500,FALSE,3.22,0,FALSE,,,,,,,
676,306,178966,1.00,0.00,500,FALSE,1.00,0,FALSE,,,,,,,
677,308,178967,4.50,0.38,67,FALSE,3.82,0,FALSE,,,,,,,
678,309,178968,8.00,0.67,502,FALSE,6.80,0,FALSE,,,,,,,
679,310,178969,9.98,0.84,500,FALSE,9.98,0,FALSE,,,,,,,
680,311,178970,7.98,0.67,500,FALSE,7.98,0,FALSE,,,,,,,
681,312,178970,2.79,0.23,500,FALSE,2.79,0,FALSE,,,,,,,
682,312,11715,5.50,0.46,63,FALSE,4.67,0,FALSE,,,,,,,
683,312,15941,5.99,0.50,19,FALSE,5.09,0,FALSE,,,,,,,
684,312,9515,3.50,0.29,27,FALSE,2.97,0,FALSE,,,,,,,
685,312,25616,2.50,0.21,24,FALSE,2.12,0,FALSE,,,,,,,
686,312,15744,5.50,0.46,19,FALSE,4.67,0,FALSE,,,,,,,
687,312,25622,4.00,0.34,24,FALSE,3.40,0,FALSE,,,,,,,
