InvoiceID,Employee,InvoiceDate,PaymentTerms,GrossDue,Discount,SalesTax,AcctCredit,NetDue,ItemCount,CreditCardCut,InvCost,FedSalesTax,Text1,Num1,PayTerms2,PayAmt1,PayAmt2,BuyersFee,Layaways,TaxExemptNo,LayCredit,RegisterID,Advertise,ConsID,GCSales,GCCredits,CustNo,StoreID,PCName,SaleTime,TaxJ
126,Unknown,8/13/2019,Cash,22.97,0.00,1.93,0.00,24.90,2,0,22.96999931,0.00,,0,,24.90,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
127,Unknown,8/13/2019,Cash,1.98,0.00,0.17,0.00,2.15,1,0,1.980000019,0.00,,0,,2.15,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
128,Unknown,8/13/2019,Cash,34.26,0.00,2.88,0.00,37.14,1,0,34.25999832,0.00,,0,,37.14,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
129,Unknown,8/13/2019,Cash,3.79,0.00,0.32,0.00,4.11,1,0,3.220000029,0.00,,0,,4.11,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
130,Unknown,8/13/2019,Cash,9.50,0.00,0.80,0.00,10.30,1,0,8.069999695,0.00,,0,,10.30,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
131,Unknown,8/13/2019,Cash,48.31,0.00,4.06,0.00,52.37,1,0,48.31000137,0.00,,0,,52.37,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
132,Unknown,8/13/2019,Cash,14.00,0.00,1.18,0.00,15.18,1,0,11.89999962,0.00,,0,,15.18,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
133,Unknown,8/13/2019,Cash,46.98,0.00,3.95,0.00,50.93,3,0,9.340000153,0.00,,0,,50.93,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
134,Unknown,8/13/2019,Cash,14.97,0.00,1.26,0.00,16.23,3,0,12.72000027,0.00,,0,,16.23,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
135,Unknown,8/13/2019,Cash,114.75,0.00,9.64,0.00,124.39,3,0,97.52999878,0.00,,0,,124.39,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
136,Unknown,8/13/2019,Cash,25.98,0.00,2.18,0.00,28.16,2,0,22.97999954,0.00,,0,,28.16,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
137,Unknown,8/13/2019,Cash,7.00,0.00,0.59,0.00,7.59,1,0,5.949999809,0.00,,0,,7.59,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
138,Unknown,8/13/2019,Cash,5.99,0.00,0.50,0.00,6.49,2,0,5.090000153,0.00,,0,,6.49,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
139,Unknown,8/13/2019,Cash,12.48,0.00,1.05,0.00,13.53,4,0,9.760000229,0.00,,0,,13.53,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
140,Unknown,8/13/2019,Cash,34.55,0.00,2.77,0.00,37.32,2,0,34.54999924,0.00,,0,,37.32,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
141,Unknown,8/13/2019,Cash,9.99,0.00,0.84,0.00,10.83,1,0,9.989999771,0.00,,0,,10.83,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
142,Unknown,8/13/2019,Cash,5.94,0.00,0.50,0.00,6.44,1,0,5.940000057,0.00,,0,,6.44,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
143,Unknown,8/13/2019,Cash,12.98,0.00,1.09,0.00,14.07,1,0,12.97999954,0.00,,0,,14.07,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
144,Unknown,8/13/2019,Cash,4.50,0.00,0.38,0.00,4.88,1,0,3.819999933,0.00,,0,,4.88,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
145,Unknown,8/13/2019,Cash,12.97,0.00,1.09,0.00,14.06,1,0,12.97000027,0.00,,0,,14.06,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
146,Unknown,8/13/2019,Cash,12.96,0.00,1.09,0.00,14.05,1,0,12.96000004,0.00,,0,,14.05,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
147,Unknown,8/13/2019,Cash,0.60,0.00,0.05,0.00,0.65,1,0,0.600000024,0.00,,0,,0.65,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
148,Unknown,8/13/2019,Cash,13.98,0.00,1.17,0.00,15.15,1,0,13.97999954,0.00,,0,,15.15,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
149,Unknown,8/13/2019,Cash,1.59,0.00,0.13,0.00,1.72,1,0,1.590000033,0.00,,0,,1.72,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
150,Unknown,8/13/2019,Cash,11.98,0.00,1.01,0.00,12.99,1,0,11.97999954,0.00,,0,,12.99,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
151,Unknown,8/13/2019,Cash,8.54,0.00,0.72,0.00,9.26,1,0,8.539999962,0.00,,0,,9.26,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
152,Unknown,8/13/2019,Cash,21.47,0.00,1.80,0.00,23.27,1,0,21.46999931,0.00,,0,,23.27,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
153,Unknown,8/13/2019,Cash,1.49,0.00,0.13,0.00,1.62,1,0,1.49000001,0.00,,0,,1.62,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
154,Unknown,8/13/2019,Cash,33.97,0.00,2.85,0.00,36.82,2,0,17.96999931,0.00,,0,,36.82,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
155,Unknown,8/13/2019,Cash,18.27,0.00,1.53,0.00,19.80,1,0,18.27000046,0.00,,0,,19.80,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
156,Unknown,8/13/2019,Cash,14.53,0.00,1.22,0.00,15.75,1,0,14.52999973,0.00,,0,,15.75,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
157,Unknown,8/13/2019,Cash,47.50,0.00,3.99,0.00,51.49,1,0,47.5,0.00,,0,,51.49,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
158,Unknown,8/13/2019,Cash,8.95,0.00,0.75,0.00,9.70,1,0,7.599999905,0.00,,0,,9.70,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
159,Unknown,8/13/2019,Cash,1.39,0.00,0.00,0.00,1.39,1,0,1.389999986,0.00,,0,,1.39,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
160,Unknown,8/13/2019,Cash,20.00,0.00,1.68,0.00,21.68,1,0,17,0.00,,0,,21.68,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
161,Unknown,8/13/2019,Cash,3.00,0.00,0.25,0.00,3.25,1,0,2.549999952,0.00,,0,,3.25,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
162,Unknown,8/13/2019,Cash,63.84,0.00,5.36,0.00,69.20,1,0,63.84000015,0.00,,0,,69.20,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
163,Unknown,8/13/2019,Cash,45.00,0.00,3.78,0.00,48.78,1,0,38.25,0.00,,0,,48.78,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
164,Unknown,8/13/2019,Cash,10.00,0.00,0.84,0.00,10.84,1,0,8.5,0.00,,0,,10.84,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
165,Unknown,8/13/2019,Cash,17.98,0.00,1.51,0.00,19.49,1,0,17.97999954,0.00,,0,,19.49,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
166,Unknown,8/13/2019,Cash,68.00,0.00,5.71,0.00,73.71,1,0,57.79999924,0.00,,0,,73.71,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
167,Unknown,8/13/2019,Cash,32.40,0.00,2.72,0.00,35.12,1,0,32.40000153,0.00,,0,,35.12,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
168,Unknown,8/13/2019,Cash,18.52,0.00,1.56,0.00,20.08,3,0,15.89000034,0.00,,0,,20.08,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
169,Unknown,8/13/2019,Cash,12.98,0.00,1.09,0.00,14.07,1,0,12.97999954,0.00,,0,,14.07,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
170,Unknown,8/13/2019,Cash,50.31,0.00,4.23,0.00,54.54,3,0,42.81000137,0.00,,0,,54.54,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
171,Unknown,8/13/2019,Cash,3.00,0.00,0.25,0.00,3.25,1,0,2.549999952,0.00,,0,,3.25,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
172,Voided-Unknown,8/13/2019,Refund,-3.00,0.00,-0.25,0.00,-3.25,1,0,-2.549999952,0.00,Cash,3,,-3.25,,,0.00,,0.00,1,171,,0.00,0.00,,,DESKTOP-IFH04SI,,
173,Unknown,8/13/2019,Cash,3.00,0.00,0.25,0.00,3.25,1,0,2.549999952,0.00,,0,,3.25,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
174,Unknown,8/13/2019,Cash,18.00,0.00,1.51,0.00,19.51,2,0,15.30000019,0.00,,0,,19.51,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
175,Unknown,8/13/2019,Cash,65.00,0.00,5.46,0.00,70.46,1,0,55.25,0.00,,0,,70.46,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
176,Unknown,8/13/2019,Cash,42.74,0.00,3.59,0.00,46.33,7,0,36.31000137,0.00,,0,,46.33,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
177,Unknown,8/13/2019,Cash,28.00,0.00,2.35,0.00,30.35,2,0,23.79999924,0.00,,0,,30.35,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
178,Unknown,8/13/2019,Cash,5.50,0.00,0.46,0.00,5.96,1,0,4.670000076,0.00,,0,,5.96,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
179,Unknown,8/13/2019,Cash,20.00,0.00,1.68,0.00,21.68,1,0,17,0.00,,0,,21.68,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
180,Unknown,8/13/2019,Cash,34.49,0.00,2.90,0.00,37.39,3,0,29.30999947,0.00,,0,,37.39,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
181,Unknown,8/13/2019,Cash,5.50,0.00,0.46,0.00,5.96,2,0,4.670000076,0.00,,0,,5.96,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
182,Unknown,8/13/2019,Cash,4.81,0.00,0.40,0.00,5.21,1,0,4.809999943,0.00,,0,,5.21,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
183,Unknown,8/13/2019,Cash,5.50,0.00,0.46,0.00,5.96,1,0,5.5,0.00,,0,,5.96,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
184,Unknown,8/13/2019,Cash,27.90,0.00,2.34,0.00,30.24,2,0,23.70000076,0.00,,0,,30.24,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
185,Unknown,8/13/2019,Cash,3.00,0.00,0.25,0.00,3.25,1,0,3,0.00,,0,,3.25,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
186,Unknown,8/13/2019,Cash,40.95,0.00,3.44,0.00,44.39,1,0,40.95000076,0.00,,0,,44.39,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
187,Unknown,8/13/2019,Cash,44.00,0.00,3.70,0.00,47.70,4,0,37.40000153,0.00,,0,,47.70,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
188,Unknown,8/13/2019,Cash,36.05,0.00,3.03,0.00,39.08,5,0,32.45000076,0.00,,0,,39.08,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
189,Unknown,8/13/2019,Cash,2.99,0.00,0.25,0.00,3.24,1,0,2.539999962,0.00,,0,,3.24,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
190,Unknown,8/13/2019,Cash,13.50,0.00,1.13,0.00,14.63,4,0,11.47000027,0.00,,0,,14.63,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
191,Unknown,8/13/2019,Cash,10.98,0.00,0.84,0.00,11.82,2,0,0.99000001,0.00,,0,,11.82,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
192,Unknown,8/13/2019,Cash,1.39,0.00,0.00,0.00,1.39,1,0,1.389999986,0.00,,0,,1.39,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
193,Unknown,8/13/2019,Cash,10.00,0.00,0.84,0.00,10.84,2,0,8.5,0.00,,0,,10.84,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
194,Unknown,8/13/2019,Cash,6.50,0.00,0.55,0.00,7.05,2,0,5.820000172,0.00,,0,,7.05,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
195,Unknown,8/13/2019,Cash,10.00,0.00,0.84,0.00,10.84,1,0,8.5,0.00,,0,,10.84,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
196,Unknown,8/13/2019,Cash,11.47,0.00,0.96,0.00,12.43,1,0,11.47000027,0.00,,0,,12.43,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
197,Unknown,8/13/2019,Cash,12.95,0.00,1.09,0.00,14.04,3,0,11,0.00,,0,,14.04,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
198,,,,0.00,0.00,0.00,0.00,0.00,0,0,0,0.00,,0,,,,,,,,,,,,,,,DESKTOP-IFH04SI,,
199,Unknown,8/13/2019,Cash,31.49,0.00,2.65,0.00,34.14,1,0,31.48999977,0.00,,0,,34.14,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
200,Unknown,8/13/2019,Cash,15.99,0.00,1.34,0.00,17.33,2,0,13.59000015,0.00,,0,,17.33,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
201,Unknown,8/13/2019,Cash,34.99,0.00,2.94,0.00,37.93,3,0,32.29000092,0.00,,0,,37.93,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
202,Unknown,8/13/2019,Cash,7.99,0.00,0.67,0.00,8.66,2,0,7.239999771,0.00,,0,,8.66,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
203,Unknown,8/13/2019,Cash,95.00,0.00,7.98,0.00,102.98,1,0,80.75,0.00,,0,,102.98,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
204,Unknown,8/13/2019,Cash,8.16,0.00,0.69,0.00,8.85,2,0,7.78000021,0.00,,0,,8.85,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
205,Unknown,8/13/2019,Cash,7.99,0.00,0.67,0.00,8.66,1,0,6.789999962,0.00,,0,,8.66,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
206,Unknown,8/13/2019,Cash,30.00,0.00,2.52,0.00,32.52,1,0,25.5,0.00,,0,,32.52,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
207,Unknown,8/13/2019,Cash,84.90,0.00,7.13,0.00,92.03,3,0,72.15000153,0.00,,0,,92.03,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
208,Unknown,8/13/2019,Cash,52.00,0.00,4.37,0.00,56.37,3,0,35.70000076,0.00,,0,,56.37,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
209,Unknown,8/13/2019,Cash,37.99,0.00,3.19,0.00,41.18,3,0,27.20000076,0.00,,0,,41.18,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
210,Unknown,8/13/2019,Cash,55.24,0.00,4.64,0.00,59.88,11,0,46.65999985,0.00,,0,,59.88,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
211,Unknown,8/13/2019,Cash,49.96,0.00,4.20,0.00,54.16,1,0,49.95999908,0.00,,0,,54.16,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
212,Unknown,8/14/2019,Cash,225.00,0.00,18.90,0.00,243.90,2,0,191.25,0.00,,0,,243.90,,0.00,0.00,,0.00,1,,,0.00,0.00,,,URBANBASICS-PC,1/0/1900,
213,Unknown,8/14/2019,Cash,23.50,0.00,1.97,0.00,25.47,3,0,19.96999931,0.00,,0,,25.47,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
214,Unknown,8/14/2019,Cash,22.21,0.00,1.87,0.00,24.08,11,0,20.36000061,0.00,,0,,24.08,,0.00,0.00,,0.00,1,,,0.00,0.00,,,URBANBASICS-PC,1/0/1900,
215,Unknown,8/14/2019,Cash,6.99,0.00,0.59,0.00,7.58,1,0,5.940000057,0.00,,0,,7.58,,0.00,0.00,,0.00,1,,,0.00,0.00,,,URBANBASICS-PC,1/0/1900,
216,Unknown,8/14/2019,Cash,2.40,0.00,0.20,0.00,2.60,2,0,2.039999962,0.00,,0,,2.60,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
217,Unknown,8/14/2019,Cash,29.64,0.00,2.49,0.00,32.13,6,0,7.989999771,0.00,,0,,32.13,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
218,Unknown,8/14/2019,Cash,20.00,0.00,1.68,0.00,21.68,2,0,20,0.00,,0,,21.68,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
219,Unknown,8/14/2019,Cash,20.98,0.00,1.76,0.00,22.74,2,0,12.75,0.00,,0,,22.74,,0.00,0.00,,0.00,1,,,0.00,0.00,,,URBANBASICS-PC,1/0/1900,
220,Unknown,8/14/2019,Cash,15.50,0.00,1.30,0.00,16.80,4,0,13.17000008,0.00,,0,,16.80,,0.00,0.00,,0.00,1,,,0.00,0.00,,,URBANBASICS-PC,1/0/1900,
221,Unknown,8/14/2019,Cash,23.75,0.00,2.00,0.00,25.75,5,0,20.18000031,0.00,,0,,25.75,,0.00,0.00,,0.00,1,,,0.00,0.00,,,URBANBASICS-PC,1/0/1900,
222,Unknown,8/14/2019,Cash,43.00,0.00,3.61,0.00,46.61,2,0,36.54999924,0.00,,0,,46.61,,0.00,0.00,,0.00,1,,,0.00,0.00,,,URBANBASICS-PC,1/0/1900,
223,Unknown,8/14/2019,Cash,1.50,0.00,0.13,0.00,1.63,2,0,0,0.00,,0,,1.63,,0.00,0.00,,0.00,1,,,0.00,0.00,,,URBANBASICS-PC,1/0/1900,
224,POS,8/14/2019,Cash,17.99,0.00,1.51,0.00,19.50,1,0,0,0.00,,0,,19.50,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
225,Unknown,8/14/2019,Cash,59.99,0.00,5.04,0.00,65.03,2,0,50.99000168,0.00,,0,,65.03,,0.00,0.00,,0.00,1,,,0.00,0.00,,,URBANBASICS-PC,1/0/1900,
226,Unknown,8/14/2019,Cash,23.46,0.00,1.97,0.00,25.43,3,0,21.43000031,0.00,,0,,25.43,,0.00,0.00,,0.00,1,,,0.00,0.00,,,URBANBASICS-PC,1/0/1900,
227,Unknown,8/14/2019,Cash,14.99,0.00,1.26,0.00,16.25,2,0,12.73999977,0.00,,0,,16.25,,0.00,0.00,,0.00,1,,,0.00,0.00,,,URBANBASICS-PC,1/0/1900,
228,Unknown,8/14/2019,Cash,12.95,0.00,1.09,0.00,14.04,3,0,11,0.00,,0,,14.04,,0.00,0.00,,0.00,1,,,0.00,0.00,,,URBANBASICS-PC,1/0/1900,
229,Unknown,8/14/2019,Cash,0.75,0.00,0.06,0.00,0.81,1,0,0.629999995,0.00,,0,,0.81,,0.00,0.00,,0.00,1,,,0.00,0.00,,,URBANBASICS-PC,1/0/1900,
230,Unknown,8/14/2019,Cash,11.87,0.00,1.00,0.00,12.87,3,0,10.07999992,0.00,,0,,12.87,,0.00,0.00,,0.00,1,,,0.00,0.00,,,URBANBASICS-PC,1/0/1900,
231,POS,8/14/2019,Cash,128.39,0.00,10.78,0.00,139.17,11,0,80.41999817,0.00,,0,,139.17,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
232,Unknown,8/14/2019,Cash,7.50,0.00,0.63,0.00,8.13,1,0,6.369999886,0.00,,0,,8.13,,0.00,0.00,,0.00,1,,,0.00,0.00,,,URBANBASICS-PC,1/0/1900,
233,Unknown,8/14/2019,Cash,0.50,0.00,0.04,0.00,0.54,1,0,0.5,0.00,,0,,0.54,,0.00,0.00,,0.00,1,,,0.00,0.00,,,URBANBASICS-PC,1/0/1900,
234,Unknown,8/14/2019,Cash,15.95,0.00,1.34,0.00,17.29,1,0,13.55000019,0.00,,0,,17.29,,0.00,0.00,,0.00,1,,,0.00,0.00,,,URBANBASICS-PC,1/0/1900,
235,POS,8/14/2019,Cash,71.00,0.00,5.96,0.00,76.96,2,0,60.34999847,0.00,,0,,76.96,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
236,POS,8/14/2019,Cash,3.49,0.00,0.29,0.00,3.78,1,0,3.49000001,0.00,,0,,3.78,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
237,Unknown,8/14/2019,Cash,12.00,0.00,1.01,0.00,13.01,2,0,10.19999981,0.00,,0,,13.01,,0.00,0.00,,0.00,1,,,0.00,0.00,,,URBANBASICS-PC,1/0/1900,
238,Unknown,8/14/2019,Cash,37.82,0.00,3.18,0.00,41.00,4,0,29.68000031,0.00,,0,,41.00,,0.00,0.00,,0.00,1,,,0.00,0.00,,,URBANBASICS-PC,1/0/1900,
239,POS,8/14/2019,Cash,31.00,0.00,2.60,0.00,33.60,2,0,26.35000038,0.00,,0,,33.60,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
240,Unknown,8/14/2019,Cash,194.00,0.00,16.30,0.00,210.30,3,0,164.8999939,0.00,,0,,210.30,,0.00,0.00,,0.00,1,,,0.00,0.00,,,URBANBASICS-PC,1/0/1900,
241,Unknown,8/14/2019,Cash,14.99,0.00,1.26,0.00,16.25,2,0,12.73999977,0.00,,0,,16.25,,0.00,0.00,,0.00,1,,,0.00,0.00,,,URBANBASICS-PC,1/0/1900,
242,Unknown,8/14/2019,Cash,13.99,0.00,1.18,0.00,15.17,2,0,11.89000034,0.00,,0,,15.17,,0.00,0.00,,0.00,1,,,0.00,0.00,,,URBANBASICS-PC,1/0/1900,
243,Unknown,8/14/2019,Cash,2.50,0.00,0.21,0.00,2.71,1,0,2.119999886,0.00,,0,,2.71,,0.00,0.00,,0.00,1,,,0.00,0.00,,,URBANBASICS-PC,1/0/1900,
244,Unknown,8/14/2019,Cash,10.46,0.00,0.88,0.00,11.34,2,0,10.07999992,0.00,,0,,11.34,,0.00,0.00,,0.00,1,,,0.00,0.00,,,URBANBASICS-PC,1/0/1900,
245,Unknown,8/14/2019,Cash,1.99,0.00,0.17,0.00,2.16,1,0,1.690000057,0.00,,0,,2.16,,0.00,0.00,,0.00,1,,,0.00,0.00,,,URBANBASICS-PC,1/0/1900,
246,Unknown,8/14/2019,Cash,2.45,0.00,0.21,0.00,2.66,1,0,2.450000048,0.00,,0,,2.66,,0.00,0.00,,0.00,1,,,0.00,0.00,,,URBANBASICS-PC,1/0/1900,
247,,,,0.00,0.00,0.00,0.00,0.00,0,0,0,0.00,,0,,,,,,,,,,,,,,,DESKTOP-IFH04SI,,
248,Unknown,8/14/2019,Cash,1.04,0.00,0.09,0.00,1.13,1,0,1.039999962,0.00,,0,,1.13,,0.00,0.00,,0.00,1,,,0.00,0.00,,,URBANBASICS-PC,1/0/1900,
249,Unknown,8/14/2019,Cash,37.91,0.00,3.18,0.00,41.09,9,0,33.38999939,0.00,,0,,41.09,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
250,Unknown,8/14/2019,Cash,1.35,0.00,0.11,0.00,1.46,1,0,1.350000024,0.00,,0,,1.46,,0.00,0.00,,0.00,1,,,0.00,0.00,,,URBANBASICS-PC,1/0/1900,
251,Unknown,8/14/2019,Cash,1.99,0.00,0.17,0.00,2.16,1,0,0,0.00,,0,,2.16,,0.00,0.00,,0.00,1,,,0.00,0.00,,,URBANBASICS-PC,1/0/1900,
252,Unknown,8/14/2019,Cash,5.37,0.00,0.45,0.00,5.82,3,0,4.769999981,0.00,,0,,5.82,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
